Date,Tavg,Sunrise,Sunset,SnowFall,PrecipTotal,ResultDir,AvgSpeed,RH
2010-05-13,62.5,4.566666666666666,19.033333333333335,0.0,1.23,25.0,12.850000000000001,75.0
2010-05-14,57.5,4.55,19.05,0.0,0.0,26.0,11.75,61.111111111111114
2010-05-15,53.5,4.533333333333333,19.066666666666666,0.0,0.0,4.5,6.1,66.66666666666667
2010-05-16,55.0,4.516666666666667,19.083333333333332,0.0,0.0,5.0,10.8,66.66666666666667
2010-05-17,55.0,4.5,19.1,0.0,0.06,3.0,9.3,65.27777777777777
2010-05-18,56.0,4.483333333333333,19.116666666666667,0.0,0.0,2.5,9.95,56.94444444444444
2010-05-19,59.5,4.466666666666667,19.133333333333333,0.0,0.0,4.0,6.85,43.05555555555556
2010-05-20,61.5,4.45,19.15,0.0,0.07,12.5,7.6,65.27777777777777
2010-05-21,64.5,4.433333333333334,19.166666666666668,0.0,0.305,11.0,6.25,81.94444444444444
2010-05-22,65.5,4.416666666666667,19.183333333333334,0.0,0.005,10.5,5.75,81.94444444444444
2010-05-23,76.5,4.416666666666667,19.2,0.0,0.0,18.0,10.0,69.44444444444444
2010-05-24,81.5,4.4,19.216666666666665,0.0,0.0,13.5,8.05,58.333333333333336
2010-05-25,79.0,4.383333333333334,19.233333333333334,0.0,0.0,12.5,7.949999999999999,51.38888888888889
2010-05-26,77.5,4.366666666666666,19.25,0.0,0.001,2.5,5.15,58.333333333333336
2010-05-27,69.5,4.366666666666666,19.266666666666666,0.0,0.0,2.5,11.85,45.833333333333336
2010-05-28,68.0,4.35,19.266666666666666,0.0,0.0,2.5,9.4,48.611111111111114
2010-05-29,73.0,4.35,19.283333333333335,0.0,0.0,6.0,5.699999999999999,55.55555555555556
2010-05-30,77.0,4.333333333333333,19.3,0.0,0.0005,17.5,6.0,50.0
2010-05-31,74.5,4.333333333333333,19.316666666666666,0.0,0.915,21.5,4.75,72.22222222222223
2010-06-01,74.5,4.316666666666666,19.333333333333332,0.0,0.0,18.0,6.05,66.66666666666667
2010-06-02,67.5,4.316666666666666,19.333333333333332,0.0,1.1600000000000001,33.0,9.399999999999999,81.94444444444444
2010-06-03,64.5,4.3,19.35,0.0,0.0,4.0,7.75,48.611111111111114
2010-06-04,71.0,4.3,19.366666666666667,0.0,0.0005,21.5,9.15,68.05555555555556
2010-06-05,70.0,4.283333333333333,19.383333333333333,0.0,0.33,23.5,7.9,83.33333333333334
2010-06-06,66.5,4.283333333333333,19.383333333333333,0.0,0.001,32.5,10.8,66.66666666666667
2010-06-07,62.5,4.283333333333333,19.4,0.0,0.0,7.5,7.4,61.111111111111114
2010-06-08,63.0,4.283333333333333,19.416666666666668,0.0,0.39,13.0,9.5,83.33333333333334
2010-06-09,74.5,4.266666666666667,19.416666666666668,0.0,0.0,27.5,10.8,47.22222222222222
2010-06-10,68.0,4.266666666666667,19.433333333333334,0.0,0.0,7.5,6.7,61.111111111111114
2010-06-11,76.5,4.266666666666667,19.433333333333334,0.0,0.215,19.0,10.35,73.61111111111111
2010-06-12,70.0,4.266666666666667,19.45,0.0,0.23,3.0,7.75,80.55555555555556
2010-06-13,67.0,4.266666666666667,19.45,0.0,0.25,8.0,4.8,84.72222222222223
2010-06-14,66.0,4.266666666666667,19.466666666666665,0.0,0.0055,4.5,6.55,86.11111111111111
2010-06-15,70.0,4.266666666666667,19.466666666666665,0.0,0.735,19.5,5.9,87.5
2010-06-16,74.5,4.266666666666667,19.483333333333334,0.0,0.0,27.5,9.6,61.111111111111114
2010-06-17,75.0,4.266666666666667,19.483333333333334,0.0,0.0,14.0,7.2,62.5
2010-06-18,79.0,4.266666666666667,19.483333333333334,0.0,0.765,21.5,10.0,63.88888888888889
2010-06-19,76.0,4.266666666666667,19.5,0.0,0.0,27.5,11.05,56.94444444444444
2010-06-20,73.5,4.266666666666667,19.5,0.0,0.001,8.0,4.95,63.88888888888889
2010-06-21,76.5,4.266666666666667,19.5,0.0,0.31,16.5,7.7,70.83333333333334
2010-06-22,77.5,4.283333333333333,19.516666666666666,0.0,0.0,22.5,7.050000000000001,73.61111111111111
2010-06-23,77.5,4.283333333333333,19.516666666666666,0.0,1.05,22.0,11.5,77.77777777777777
2010-06-24,74.0,4.283333333333333,19.516666666666666,0.0,0.0,34.0,8.399999999999999,59.72222222222222
2010-06-25,74.0,4.283333333333333,19.516666666666666,0.0,0.0,20.0,7.5,65.27777777777777
2010-06-26,78.0,4.3,19.516666666666666,0.0,0.7749999999999999,13.5,6.85,65.27777777777777
2010-06-27,79.5,4.3,19.516666666666666,0.0,0.71,24.0,9.55,72.22222222222223
2010-06-28,73.5,4.316666666666666,19.516666666666666,0.0,0.0,31.0,11.5,59.72222222222222
2010-06-29,67.5,4.316666666666666,19.516666666666666,0.0,0.0,5.0,8.05,58.333333333333336
2010-06-30,66.5,4.316666666666666,19.516666666666666,0.0,0.0,4.5,6.3,54.16666666666667
2010-07-01,67.0,4.333333333333333,19.516666666666666,0.0,0.0,9.5,5.75,45.833333333333336
2010-07-02,72.0,4.333333333333333,19.516666666666666,0.0,0.0,18.5,8.0,43.05555555555556
2010-07-03,75.0,4.35,19.516666666666666,0.0,0.0,20.0,8.7,44.44444444444444
2010-07-04,81.0,4.366666666666666,19.5,0.0,0.015,22.0,10.6,56.94444444444444
2010-07-05,85.0,4.366666666666666,19.5,0.0,0.0,20.0,14.3,40.27777777777778
2010-07-06,82.5,4.383333333333334,19.5,0.0,0.205,22.5,9.6,61.111111111111114
2010-07-07,82.5,4.383333333333334,19.5,0.0,0.125,23.5,5.9,63.88888888888889
2010-07-08,81.0,4.4,19.483333333333334,0.0,0.155,33.0,5.050000000000001,68.05555555555556
2010-07-09,79.5,4.416666666666667,19.483333333333334,0.0,0.001,19.0,7.0,43.05555555555556
2010-07-10,79.0,4.416666666666667,19.483333333333334,0.0,0.005,27.5,7.55,47.22222222222222
2010-07-11,76.0,4.433333333333334,19.466666666666665,0.0,0.78,22.0,7.25,62.5
2010-07-12,75.0,4.45,19.466666666666665,0.0,0.0055,19.5,4.25,70.83333333333334
2010-07-13,77.5,4.466666666666667,19.45,0.0,0.095,9.5,6.5,63.88888888888889
2010-07-14,81.0,4.466666666666667,19.45,0.0,0.0,17.5,9.649999999999999,69.44444444444444
2010-07-15,82.0,4.483333333333333,19.433333333333334,0.0,0.005,26.0,10.2,63.88888888888889
2010-07-16,79.0,4.5,19.416666666666668,0.0,0.0,25.0,8.0,50.0
2010-07-17,82.0,4.516666666666667,19.416666666666668,0.0,0.0,27.0,6.65,48.611111111111114
2010-07-18,82.5,4.533333333333333,19.4,0.0,0.15,24.5,9.45,62.5
2010-07-19,77.5,4.55,19.383333333333333,0.0,0.0055,23.5,4.9,68.05555555555556
2010-07-20,77.0,4.55,19.383333333333333,0.0,0.0005,23.0,7.550000000000001,72.22222222222223
2010-07-21,82.0,4.566666666666666,19.366666666666667,0.0,0.0,30.5,6.55,54.16666666666667
2010-07-22,80.5,4.583333333333333,19.35,0.0,0.015,20.0,10.45,72.22222222222223
2010-07-23,82.5,4.6,19.333333333333332,0.0,2.9699999999999998,24.0,11.4,68.05555555555556
2010-07-24,78.0,4.616666666666667,19.316666666666666,0.0,4.1850000000000005,25.5,9.5,79.16666666666667
2010-07-25,74.5,4.633333333333333,19.3,0.0,0.26,2.0,9.399999999999999,58.333333333333336
2010-07-26,73.5,4.65,19.3,0.0,0.0,12.0,5.300000000000001,68.05555555555556
2010-07-27,79.0,4.666666666666667,19.283333333333335,0.0,0.0,21.0,6.550000000000001,65.27777777777777
2010-07-28,82.5,4.683333333333334,19.266666666666666,0.0,0.0,26.5,9.05,68.05555555555556
2010-07-29,75.0,4.7,19.25,0.0,0.0,5.5,7.4,54.16666666666667
2010-07-30,75.0,4.716666666666667,19.233333333333334,0.0,0.001,16.5,5.949999999999999,56.94444444444444
2010-07-31,72.5,4.733333333333333,19.216666666666665,0.0,0.64,13.5,5.3,75.0
2010-08-01,75.5,4.75,19.183333333333334,0.0,0.0,12.0,4.0,69.44444444444444
2010-08-02,76.5,4.766666666666667,19.166666666666668,0.0,0.0405,21.0,6.5,72.22222222222223
2010-08-03,76.0,4.783333333333333,19.15,0.0,0.9400000000000001,20.5,3.45,84.72222222222223
2010-08-04,76.5,4.8,19.133333333333333,0.0,0.5249999999999999,26.5,4.550000000000001,86.11111111111111
2010-08-05,76.0,4.816666666666666,19.116666666666667,0.0,0.0,29.0,10.350000000000001,61.111111111111114
2010-08-06,73.0,4.833333333333333,19.1,0.0,0.0,29.0,6.4,59.72222222222222
2010-08-07,74.0,4.85,19.066666666666666,0.0,0.0,23.0,7.75,70.83333333333334
2010-08-08,78.5,4.866666666666667,19.05,0.0,0.065,21.5,9.600000000000001,66.66666666666667
2010-08-09,81.0,4.883333333333333,19.033333333333335,0.0,0.0755,24.0,6.8,69.44444444444444
2010-08-10,82.5,4.9,19.0,0.0,0.0,7.5,5.4,68.05555555555556
2010-08-11,83.5,4.916666666666667,18.983333333333334,0.0,0.0,27.5,6.7,61.111111111111114
2010-08-12,82.5,4.933333333333334,18.966666666666665,0.0,0.0,9.0,5.7,63.88888888888889
2010-08-13,83.0,4.95,18.933333333333334,0.0,0.455,17.5,8.3,63.88888888888889
2010-08-14,80.0,4.966666666666667,18.916666666666668,0.0,0.001,23.5,4.6,68.05555555555556
2010-08-15,75.5,4.983333333333333,18.9,0.0,0.0,29.0,9.05,62.5
2010-08-16,72.0,5.0,18.866666666666667,0.0,0.0,27.5,9.600000000000001,50.0
2010-08-17,72.0,5.016666666666667,18.85,0.0,0.03,29.0,6.05,58.333333333333336
2010-08-18,74.0,5.033333333333333,18.816666666666666,0.0,0.045,19.0,3.45,62.5
2010-08-19,77.5,5.05,18.8,0.0,0.0,21.0,5.25,62.5
2010-08-20,83.0,5.066666666666666,18.766666666666666,0.0,0.0155,19.0,10.85,55.55555555555556
2010-08-21,79.0,5.083333333333333,18.75,0.0,0.52,34.0,5.6,70.83333333333334
2010-08-22,74.5,5.1,18.716666666666665,0.0,0.0,2.5,9.4,70.83333333333334
2010-08-23,73.0,5.133333333333334,18.7,0.0,0.0,5.5,7.699999999999999,72.22222222222223
2010-08-24,74.5,5.15,18.666666666666668,0.0,0.001,6.0,5.55,63.88888888888889
2010-08-25,70.5,5.166666666666667,18.65,0.0,0.0,32.5,10.100000000000001,44.44444444444444
2010-08-26,69.5,5.183333333333334,18.616666666666667,0.0,0.0,10.0,5.65,51.38888888888889
2010-08-27,72.5,5.2,18.583333333333332,0.0,0.0,21.0,7.8,50.0
2010-08-28,76.5,5.216666666666667,18.566666666666666,0.0,0.0,18.5,9.3,31.944444444444443
2010-08-29,83.0,5.233333333333333,18.533333333333335,0.0,0.0,19.0,9.55,48.611111111111114
2010-08-30,81.0,5.25,18.516666666666666,0.0,0.0,19.0,12.5,58.333333333333336
2010-08-31,84.0,5.266666666666667,18.483333333333334,0.0,0.0,20.0,13.6,54.16666666666667
2010-09-01,76.0,5.283333333333333,18.45,0.0,0.15500000000000003,22.5,7.1,75.0
2010-09-02,74.5,5.3,18.433333333333334,0.0,1.235,21.0,7.4,80.55555555555556
2010-09-03,64.0,5.316666666666666,18.4,0.0,0.0005,28.0,15.9,65.27777777777777
2010-09-04,60.0,5.333333333333333,18.366666666666667,0.0,0.001,29.5,11.9,54.16666666666667
2010-09-05,64.0,5.35,18.35,0.0,0.001,20.0,8.5,58.333333333333336
2010-09-06,75.0,5.366666666666666,18.316666666666666,0.0,0.0005,20.0,14.600000000000001,33.33333333333334
2010-09-07,69.0,5.383333333333334,18.283333333333335,0.0,0.0005,25.0,18.0,41.66666666666667
2010-09-08,61.5,5.4,18.25,0.0,0.0,33.0,7.15,61.111111111111114
2010-09-09,60.0,5.416666666666667,18.233333333333334,0.0,0.0,3.5,6.7,69.44444444444444
2010-09-10,65.0,5.433333333333334,18.2,0.0,0.0,9.5,10.2,59.72222222222222
2010-09-11,67.0,5.45,18.166666666666668,0.0,0.2,24.0,9.15,65.27777777777777
2010-09-12,68.5,5.466666666666667,18.15,0.0,0.0,25.5,8.05,50.0
2010-09-13,71.0,5.483333333333333,18.116666666666667,0.0,0.0,28.5,5.35,45.833333333333336
2010-09-14,67.0,5.5,18.083333333333332,0.0,0.0,6.0,5.25,48.611111111111114
2010-09-15,67.5,5.516666666666667,18.05,0.0,0.0205,12.0,8.8,59.72222222222222
2010-09-16,62.5,5.533333333333333,18.0,0.0,0.095,33.0,12.15,80.55555555555556
2010-09-17,62.5,5.55,17.966666666666665,0.0,0.0,19.0,4.65,63.88888888888889
2010-09-18,62.5,5.583333333333333,17.933333333333334,0.0,0.285,3.0,6.9,79.16666666666667
2010-09-19,61.5,5.6,17.916666666666668,0.0,0.0055,4.0,8.15,63.88888888888889
2010-09-20,69.5,5.616666666666667,17.883333333333333,0.0,0.001,12.0,6.8,73.61111111111111
2010-09-21,78.0,5.633333333333333,17.85,0.0,0.04,22.0,10.95,58.333333333333336
2010-09-22,69.5,5.65,17.816666666666666,0.0,0.0,7.0,5.6,76.38888888888889
2010-09-23,77.5,5.666666666666667,17.8,0.0,0.0,20.5,16.0,55.55555555555556
2010-09-24,68.0,5.683333333333334,17.766666666666666,0.0,0.23,25.0,16.950000000000003,59.72222222222222
2010-09-25,56.0,5.7,17.733333333333334,0.0,0.0005,36.0,9.2,63.88888888888889
2010-09-26,55.5,5.716666666666667,17.7,0.0,0.025500000000000002,2.0,10.95,69.44444444444444
2010-09-27,56.5,5.733333333333333,17.683333333333334,0.0,0.005,4.5,3.8000000000000003,69.44444444444444
2010-09-28,58.5,5.75,17.65,0.0,0.0,4.0,3.7,61.111111111111114
2010-09-29,63.5,5.766666666666667,17.616666666666667,0.0,0.0,21.5,5.6,52.77777777777778
2010-09-30,63.5,5.783333333333333,17.583333333333332,0.0,0.0,18.5,9.7,59.72222222222222
2010-10-01,61.5,5.8,17.566666666666666,0.0,0.05,28.5,5.9,50.0
2010-10-02,51.0,5.816666666666666,17.533333333333335,0.0,0.255,36.0,16.6,73.61111111111111
2010-10-03,49.5,5.833333333333333,17.5,0.0,0.045,18.5,11.15,69.44444444444444
2010-10-04,49.5,5.866666666666667,17.483333333333334,0.0,0.0,2.5,4.0,70.83333333333334
2010-10-05,53.5,5.883333333333333,17.45,0.0,0.0,34.0,3.1,55.55555555555556
2010-10-06,62.0,5.9,17.416666666666668,0.0,0.0,27.5,7.6,48.611111111111114
2010-10-07,63.0,5.916666666666667,17.4,0.0,0.0,30.5,5.35,34.72222222222223
2010-10-08,64.0,5.933333333333334,17.366666666666667,0.0,0.0,24.0,7.199999999999999,29.16666666666667
2010-10-09,71.5,5.95,17.333333333333332,0.0,0.0,24.0,3.9000000000000004,41.66666666666667
2010-10-10,71.5,5.966666666666667,17.316666666666666,0.0,0.0,25.0,4.0,40.27777777777778
2010-10-11,68.5,5.983333333333333,17.283333333333335,0.0,0.0,18.5,4.15,55.55555555555556
2010-10-12,64.5,6.0,17.25,0.0,0.0,6.0,4.45,70.83333333333334
2010-10-13,56.5,6.033333333333333,17.233333333333334,0.0,0.18,35.5,8.45,73.61111111111111
2010-10-14,55.0,6.05,17.2,0.0,0.0,27.0,8.6,36.111111111111114
2010-10-15,54.5,6.066666666666666,17.183333333333334,0.0,0.0,18.5,8.649999999999999,62.5
2010-10-16,57.0,6.083333333333333,17.15,0.0,0.0,22.5,8.1,50.0
2010-10-17,56.0,6.1,17.116666666666667,0.0,0.0,2.0,5.35,47.22222222222222
2010-10-18,52.5,6.116666666666666,17.1,0.0,0.0,4.5,5.9,66.66666666666667
2010-10-19,50.5,6.133333333333334,17.066666666666666,0.0,0.0,27.5,6.800000000000001,56.94444444444444
2010-10-20,57.5,6.166666666666667,17.05,0.0,0.001,26.0,12.149999999999999,37.5
2010-10-21,48.0,6.183333333333334,17.016666666666666,0.0,0.0,30.0,9.4,48.611111111111114
2010-10-22,50.0,6.2,17.0,0.0,0.015,21.0,5.8,44.44444444444444
2010-10-23,60.5,6.216666666666667,16.966666666666665,0.0,0.155,20.5,10.850000000000001,56.94444444444444
2010-10-24,64.0,6.233333333333333,16.95,0.0,0.53,20.5,9.05,66.66666666666667
2010-10-25,64.5,6.266666666666667,16.933333333333334,0.0,0.005,19.0,11.55,76.38888888888889
2010-10-26,62.5,6.283333333333333,16.9,0.0,0.32,21.0,23.85,56.94444444444444
2010-10-27,54.0,6.3,16.883333333333333,0.0,0.0,24.5,22.65,37.5
2010-10-28,43.0,6.316666666666666,16.85,0.0,0.0005,28.0,14.649999999999999,65.27777777777777
2010-10-29,41.5,6.333333333333333,16.833333333333332,0.0,0.0,24.0,7.95,58.333333333333336
2010-10-30,52.5,6.366666666666666,16.816666666666666,0.0,0.0,24.5,13.3,43.05555555555556
2010-10-31,45.0,6.383333333333334,16.783333333333335,0.0,0.0,2.0,8.4,59.72222222222222
2011-05-01,56.5,4.8,18.816666666666666,0.0,0.0,26.0,11.75,45.833333333333336
2011-05-02,51.5,4.783333333333333,18.833333333333332,0.0,0.0,36.0,9.9,43.05555555555556
2011-05-03,44.5,4.766666666666667,18.85,0.0,0.001,2.5,8.149999999999999,61.111111111111114
2011-05-04,47.5,4.733333333333333,18.866666666666667,0.0,0.0,3.0,7.449999999999999,48.611111111111114
2011-05-05,50.5,4.716666666666667,18.883333333333333,0.0,0.08,19.5,11.2,69.44444444444444
2011-05-06,56.5,4.7,18.916666666666668,0.0,0.0005,27.5,8.55,51.38888888888889
2011-05-07,52.5,4.683333333333334,18.933333333333334,0.0,0.001,5.0,7.4,79.16666666666667
2011-05-08,55.0,4.65,18.95,0.0,0.0,6.0,7.5,68.05555555555556
2011-05-09,61.5,4.633333333333333,18.966666666666665,0.0,0.001,11.5,15.149999999999999,55.55555555555556
2011-05-10,77.0,4.616666666666667,18.983333333333334,0.0,0.0,15.5,8.6,54.16666666666667
2011-05-11,76.5,4.6,19.0,0.0,0.20500000000000002,14.0,6.5,69.44444444444444
2011-05-12,73.5,4.583333333333333,19.016666666666666,0.0,0.155,19.0,7.75,68.05555555555556
2011-05-13,62.0,4.566666666666666,19.033333333333335,0.0,0.015,2.0,11.25,77.77777777777777
2011-05-14,49.0,4.55,19.05,0.0,0.37,1.5,17.049999999999997,93.05555555555556
2011-05-15,44.5,4.533333333333333,19.066666666666666,0.0,0.33999999999999997,1.5,20.15,79.16666666666667
2011-05-16,46.0,4.516666666666667,19.083333333333332,0.0,0.0,1.5,14.0,56.94444444444444
2011-05-17,50.0,4.5,19.1,0.0,0.0,2.5,13.149999999999999,55.55555555555556
2011-05-18,54.5,4.483333333333333,19.116666666666667,0.0,0.05,1.5,7.05,83.33333333333334
2011-05-19,61.5,4.466666666666667,19.133333333333333,0.0,0.0,2.0,5.4,76.38888888888889
2011-05-20,61.5,4.45,19.15,0.0,0.0,6.5,6.1,77.77777777777777
2011-05-21,63.5,4.433333333333334,19.166666666666668,0.0,0.0055,15.0,8.55,87.5
2011-05-22,75.5,4.416666666666667,19.183333333333334,0.001,0.35,18.5,11.5,55.55555555555556
2011-05-23,71.5,4.416666666666667,19.2,0.0,0.001,24.5,11.9,65.27777777777777
2011-05-24,58.0,4.4,19.216666666666665,0.0,0.06,3.5,11.95,69.44444444444444
2011-05-25,59.5,4.383333333333334,19.233333333333334,0.0,2.0700000000000003,3.0,10.899999999999999,80.55555555555556
2011-05-26,46.5,4.366666666666666,19.25,0.0,0.835,1.5,18.35,81.94444444444444
2011-05-27,49.5,4.366666666666666,19.266666666666666,0.0,0.0055,4.5,8.35,76.38888888888889
2011-05-28,57.5,4.35,19.266666666666666,0.0,0.175,18.0,6.25,93.05555555555556
2011-05-29,63.0,4.35,19.283333333333335,0.0,1.4,11.0,6.15,90.27777777777777
2011-05-30,75.0,4.333333333333333,19.3,0.0,0.0,19.5,12.2,72.22222222222223
2011-05-31,78.0,4.333333333333333,19.316666666666666,0.0,0.0405,22.0,13.2,62.5
2011-06-01,71.5,4.316666666666666,19.333333333333332,0.0,0.0,26.5,11.0,37.5
2011-06-02,63.0,4.316666666666666,19.333333333333332,0.0,0.0105,6.0,9.5,48.611111111111114
2011-06-03,72.0,4.3,19.35,0.0,0.095,16.5,11.05,70.83333333333334
2011-06-04,78.5,4.3,19.366666666666667,0.0,0.33999999999999997,26.0,8.3,59.72222222222222
2011-06-05,73.5,4.283333333333333,19.383333333333333,0.0,0.0055,7.5,5.2,48.611111111111114
2011-06-06,77.5,4.283333333333333,19.383333333333333,0.0,0.0,20.0,9.149999999999999,61.111111111111114
2011-06-07,86.5,4.283333333333333,19.4,0.0,0.0,23.0,10.35,38.88888888888889
2011-06-08,81.5,4.283333333333333,19.416666666666668,0.0,0.43,23.5,12.75,50.0
2011-06-09,60.5,4.266666666666667,19.416666666666668,0.001,1.55,4.0,12.25,79.16666666666667
2011-06-10,60.5,4.266666666666667,19.433333333333334,0.0,0.48,2.0,7.75,87.5
2011-06-11,58.0,4.266666666666667,19.433333333333334,0.0,0.065,3.5,5.75,88.88888888888889
2011-06-12,57.5,4.266666666666667,19.45,0.0,0.0,2.5,9.4,65.27777777777777
2011-06-13,63.5,4.266666666666667,19.45,0.0,0.0,6.0,8.25,43.05555555555556
2011-06-14,66.5,4.266666666666667,19.466666666666665,0.0,0.0,9.0,8.45,51.38888888888889
2011-06-15,64.5,4.266666666666667,19.466666666666665,0.0,0.8200000000000001,15.5,11.2,84.72222222222223
2011-06-16,71.5,4.266666666666667,19.483333333333334,0.0,0.035,27.5,8.3,65.27777777777777
2011-06-17,72.0,4.266666666666667,19.483333333333334,0.0,0.0,6.5,6.4,66.66666666666667
2011-06-18,73.0,4.266666666666667,19.483333333333334,0.0,0.0,7.0,6.4,69.44444444444444
2011-06-19,73.0,4.266666666666667,19.5,0.0,0.0,12.5,5.050000000000001,77.77777777777777
2011-06-20,73.5,4.266666666666667,19.5,0.0,0.705,16.0,8.8,81.94444444444444
2011-06-21,78.5,4.266666666666667,19.5,0.0,0.265,18.0,11.95,76.38888888888889
2011-06-22,70.0,4.283333333333333,19.516666666666666,0.0,0.02,21.0,13.4,79.16666666666667
2011-06-23,67.5,4.283333333333333,19.516666666666666,0.0,0.030000000000000002,26.0,13.1,77.77777777777777
2011-06-24,64.0,4.283333333333333,19.516666666666666,0.0,0.0,29.0,9.149999999999999,76.38888888888889
2011-06-25,69.5,4.283333333333333,19.516666666666666,0.0,0.0005,9.5,5.199999999999999,52.77777777777778
2011-06-26,70.5,4.3,19.516666666666666,0.0,0.0,9.0,6.95,51.38888888888889
2011-06-27,73.5,4.3,19.516666666666666,0.0,0.085,21.0,10.0,72.22222222222223
2011-06-28,72.5,4.316666666666666,19.516666666666666,0.0,0.0,30.0,9.1,47.22222222222222
2011-06-29,71.0,4.316666666666666,19.516666666666666,0.0,0.0,8.0,5.65,56.94444444444444
2011-06-30,76.0,4.316666666666666,19.516666666666666,0.0,0.0155,16.5,10.0,59.72222222222222
2011-07-01,80.5,4.333333333333333,19.516666666666666,0.0,0.005,18.0,12.850000000000001,50.0
2011-07-02,83.0,4.333333333333333,19.516666666666666,0.0,0.0,23.5,7.9,65.27777777777777
2011-07-03,77.5,4.35,19.516666666666666,0.0,0.0,2.5,6.0,44.44444444444444
2011-07-04,77.5,4.366666666666666,19.5,0.0,0.0,6.0,4.4,34.72222222222223
2011-07-05,80.0,4.366666666666666,19.5,0.0,0.0,27.0,5.9,43.05555555555556
2011-07-06,78.5,4.383333333333334,19.5,0.0,0.0005,4.0,7.4,50.0
2011-07-07,73.5,4.383333333333334,19.5,0.0,0.035500000000000004,7.0,6.65,45.833333333333336
2011-07-08,75.0,4.4,19.483333333333334,0.0,0.0,5.0,6.25,34.72222222222223
2011-07-09,77.5,4.416666666666667,19.483333333333334,0.0,0.0,18.5,6.2,48.611111111111114
2011-07-10,83.0,4.416666666666667,19.483333333333334,0.0,0.001,19.0,8.899999999999999,56.94444444444444
2011-07-11,80.0,4.433333333333334,19.466666666666665,0.0,0.26,24.5,8.25,73.61111111111111
2011-07-12,79.5,4.45,19.466666666666665,0.0,0.01,3.0,7.35,55.55555555555556
2011-07-13,69.5,4.466666666666667,19.45,0.0,0.0,4.0,11.55,65.27777777777777
2011-07-14,72.5,4.466666666666667,19.45,0.0,0.0,9.5,8.35,54.16666666666667
2011-07-15,79.0,4.483333333333333,19.433333333333334,0.0,0.0005,9.5,6.75,47.22222222222222
2011-07-16,81.0,4.5,19.416666666666668,0.0,0.0005,19.0,3.5,43.05555555555556
2011-07-17,83.5,4.516666666666667,19.416666666666668,0.0,0.0,22.5,6.800000000000001,59.72222222222222
2011-07-18,86.5,4.533333333333333,19.4,0.0,0.0055,24.5,11.25,66.66666666666667
2011-07-19,86.0,4.55,19.383333333333333,0.0,0.0,6.5,6.4,62.5
2011-07-20,87.5,4.55,19.383333333333333,0.0,0.01,23.0,10.3,59.72222222222222
2011-07-21,89.5,4.566666666666666,19.366666666666667,0.0,0.01,27.0,9.4,48.611111111111114
2011-07-22,79.0,4.583333333333333,19.35,0.0,0.845,9.5,8.6,75.0
2011-07-23,79.0,4.6,19.333333333333332,0.0,3.45,25.0,5.1,75.0
2011-07-24,80.0,4.616666666666667,19.316666666666666,0.0,0.09999999999999999,21.5,6.050000000000001,70.83333333333334
2011-07-25,81.5,4.633333333333333,19.3,0.0,0.005,33.5,6.3,58.333333333333336
2011-07-26,78.0,4.65,19.3,0.0,0.005,5.5,8.25,56.94444444444444
2011-07-27,80.5,4.666666666666667,19.283333333333335,0.0,0.3555,16.0,9.7,59.72222222222222
2011-07-28,80.5,4.683333333333334,19.266666666666666,0.0,0.3505,22.0,6.8,73.61111111111111
2011-07-29,79.5,4.7,19.25,0.0,0.53,4.0,5.75,68.05555555555556
2011-07-30,79.5,4.716666666666667,19.233333333333334,0.0,0.0,12.0,3.4,58.333333333333336
2011-07-31,80.5,4.733333333333333,19.216666666666665,0.0,0.0,24.0,5.0,68.05555555555556
2011-08-01,83.5,4.75,19.183333333333334,0.0,0.0,26.0,5.4,66.66666666666667
2011-08-02,84.0,4.766666666666667,19.166666666666668,0.0,0.355,20.5,8.8,69.44444444444444
2011-08-03,79.5,4.783333333333333,19.15,0.0,0.0,1.5,9.15,63.88888888888889
2011-08-04,76.5,4.8,19.133333333333333,0.0,0.0,5.0,6.35,72.22222222222223
2011-08-05,76.5,4.816666666666666,19.116666666666667,0.0,0.001,6.0,5.75,76.38888888888889
2011-08-06,79.0,4.833333333333333,19.1,0.0,0.43499999999999994,4.0,3.85,75.0
2011-08-07,78.0,4.85,19.066666666666666,0.0,0.62,26.5,6.0,75.0
2011-08-08,74.5,4.866666666666667,19.05,0.0,0.45999999999999996,5.0,6.0,79.16666666666667
2011-08-09,73.0,4.883333333333333,19.033333333333335,0.0,0.005,27.5,11.35,66.66666666666667
2011-08-10,69.5,4.9,19.0,0.0,0.0,31.0,8.35,56.94444444444444
2011-08-11,70.0,4.916666666666667,18.983333333333334,0.0,0.0,23.5,3.6,55.55555555555556
2011-08-12,72.5,4.933333333333334,18.966666666666665,0.0,0.0,19.0,8.45,59.72222222222222
2011-08-13,74.0,4.95,18.933333333333334,0.0,0.8400000000000001,25.5,7.25,70.83333333333334
2011-08-14,69.0,4.966666666666667,18.916666666666668,0.0,0.0055,35.5,12.149999999999999,75.0
2011-08-15,70.0,4.983333333333333,18.9,0.0,0.0,3.5,5.050000000000001,58.333333333333336
2011-08-16,73.0,5.0,18.866666666666667,0.0,0.0,18.0,3.45,55.55555555555556
2011-08-17,73.5,5.016666666666667,18.85,0.0,0.0,21.5,6.1,68.05555555555556
2011-08-18,77.0,5.033333333333333,18.816666666666666,0.0,0.0,5.5,5.2,55.55555555555556
2011-08-19,76.5,5.05,18.8,0.0,0.0,13.5,5.5,61.111111111111114
