,Date,Time,Latitude,Longitude,full_date,coordinates,address
6731,2013-08-08,10:00:05 PM,41.9446383333,-87.6788533333,2013-08-08 22:00:05,"41.9446383333, -87.6788533333",
6732,2013-08-08,10:00:15 PM,41.9449666667,-87.6790266667,2013-08-08 22:00:15,"41.9449666667, -87.6790266667",
6733,2013-08-08,10:00:25 PM,41.9449633333,-87.67957,2013-08-08 22:00:25,"41.9449633333, -87.67957",
6734,2013-08-08,10:00:35 PM,41.9449733333,-87.6801,2013-08-08 22:00:35,"41.9449733333, -87.6801",
6735,2013-08-08,10:00:45 PM,41.944975,-87.6807733333,2013-08-08 22:00:45,"41.944975, -87.6807733333",
6736,2013-08-08,10:00:55 PM,41.94498,-87.681355,2013-08-08 22:00:55,"41.94498, -87.681355",
6737,2013-08-08,10:01:05 PM,41.944995,-87.68206,2013-08-08 22:01:05,"41.944995, -87.68206",
6738,2013-08-08,10:01:15 PM,41.94499,-87.68266,2013-08-08 22:01:15,"41.94499, -87.68266",
6739,2013-08-08,10:01:25 PM,41.9449966667,-87.6832733333,2013-08-08 22:01:25,"41.9449966667, -87.6832733333",
6740,2013-08-08,10:01:35 PM,41.9449933333,-87.6839133333,2013-08-08 22:01:35,"41.9449933333, -87.6839133333",
6741,2013-08-08,10:01:45 PM,41.9449883333,-87.6843666667,2013-08-08 22:01:45,"41.9449883333, -87.6843666667",
6742,2013-08-08,10:01:55 PM,41.9449666667,-87.684975,2013-08-08 22:01:55,"41.9449666667, -87.684975",
6743,2013-08-08,10:02:05 PM,41.94496,-87.6855866667,2013-08-08 22:02:05,"41.94496, -87.6855866667",
6744,2013-08-08,10:02:15 PM,41.9449616667,-87.6862733333,2013-08-08 22:02:15,"41.9449616667, -87.6862733333",
6745,2013-08-08,10:02:25 PM,41.944955,-87.6868983333,2013-08-08 22:02:25,"41.944955, -87.6868983333",
6746,2013-08-08,10:02:35 PM,41.9449633333,-87.687545,2013-08-08 22:02:35,"41.9449633333, -87.687545",
6747,2013-08-08,10:04:15 PM,41.9467033333,-87.68704,2013-08-08 22:04:15,"41.9467033333, -87.68704",
6748,2013-08-08,10:04:25 PM,41.946215,-87.687,2013-08-08 22:04:25,"41.946215, -87.687",
6749,2013-08-08,10:04:35 PM,41.9457166667,-87.6869883333,2013-08-08 22:04:35,"41.9457166667, -87.6869883333",
6750,2013-08-08,10:04:45 PM,41.945245,-87.6869533333,2013-08-08 22:04:45,"41.945245, -87.6869533333",
6751,2013-08-08,10:04:55 PM,41.9447366667,-87.686935,2013-08-08 22:04:55,"41.9447366667, -87.686935",
6752,2013-08-08,10:05:05 PM,41.9442633333,-87.6869016667,2013-08-08 22:05:05,"41.9442633333, -87.6869016667",
6753,2013-08-08,10:05:15 PM,41.9438083333,-87.68687,2013-08-08 22:05:15,"41.9438083333, -87.68687",
6754,2013-08-08,10:05:25 PM,41.94345,-87.686865,2013-08-08 22:05:25,"41.94345, -87.686865",
6755,2013-08-08,10:05:35 PM,41.9430716667,-87.686865,2013-08-08 22:05:35,"41.9430716667, -87.686865",
6756,2013-08-08,10:05:45 PM,41.94265,-87.6868516667,2013-08-08 22:05:45,"41.94265, -87.6868516667",
6757,2013-08-08,10:05:55 PM,41.9421766667,-87.6868116667,2013-08-08 22:05:55,"41.9421766667, -87.6868116667",
6758,2013-08-08,10:06:05 PM,41.94175,-87.6867916667,2013-08-08 22:06:05,"41.94175, -87.6867916667",
6759,2013-08-08,10:06:15 PM,41.9415666667,-87.68642,2013-08-08 22:06:15,"41.9415666667, -87.68642",
6760,2013-08-08,10:06:25 PM,41.9415683333,-87.6858733333,2013-08-08 22:06:25,"41.9415683333, -87.6858733333",
6761,2013-08-08,10:06:35 PM,41.94177,-87.6856833333,2013-08-08 22:06:35,"41.94177, -87.6856833333",
6762,2013-08-08,10:06:45 PM,41.9421916667,-87.685735,2013-08-08 22:06:45,"41.9421916667, -87.685735",
6763,2013-08-08,10:06:55 PM,41.942655,-87.685745,2013-08-08 22:06:55,"41.942655, -87.685745",
6764,2013-08-08,10:07:05 PM,41.9430366667,-87.6857816667,2013-08-08 22:07:05,"41.9430366667, -87.6857816667",
6765,2013-08-08,10:07:15 PM,41.9435266667,-87.6858066667,2013-08-08 22:07:15,"41.9435266667, -87.6858066667",
6766,2013-08-08,10:07:25 PM,41.9440533333,-87.685835,2013-08-08 22:07:25,"41.9440533333, -87.685835",
6767,2013-08-08,10:07:35 PM,41.944555,-87.68588,2013-08-08 22:07:35,"41.944555, -87.68588",
6768,2013-08-08,10:07:45 PM,41.945045,-87.6858866667,2013-08-08 22:07:45,"41.945045, -87.6858866667",
6769,2013-08-08,10:07:55 PM,41.945625,-87.6859033333,2013-08-08 22:07:55,"41.945625, -87.6859033333",
6770,2013-08-08,10:08:05 PM,41.94621,-87.6859166667,2013-08-08 22:08:05,"41.94621, -87.6859166667",
6771,2013-08-08,10:08:15 PM,41.9465333333,-87.6859316667,2013-08-08 22:08:15,"41.9465333333, -87.6859316667",
6772,2013-08-08,10:08:25 PM,41.9466083333,-87.6852433333,2013-08-08 22:08:25,"41.9466083333, -87.6852433333",
6773,2013-08-08,10:08:35 PM,41.9465,-87.6847133333,2013-08-08 22:08:35,"41.9465, -87.6847133333",
6774,2013-08-08,10:08:45 PM,41.9460833333,-87.6846933333,2013-08-08 22:08:45,"41.9460833333, -87.6846933333",
6775,2013-08-08,10:08:55 PM,41.94571,-87.68466,2013-08-08 22:08:55,"41.94571, -87.68466",
6776,2013-08-08,10:09:05 PM,41.94529,-87.6846316667,2013-08-08 22:09:05,"41.94529, -87.6846316667",
6777,2013-08-08,10:09:15 PM,41.9448816667,-87.6845966667,2013-08-08 22:09:15,"41.9448816667, -87.6845966667",
6778,2013-08-08,10:09:25 PM,41.9444333333,-87.6845733333,2013-08-08 22:09:25,"41.9444333333, -87.6845733333",
6779,2013-08-08,10:09:35 PM,41.944015,-87.6845616667,2013-08-08 22:09:35,"41.944015, -87.6845616667",
6780,2013-08-08,10:09:45 PM,41.9435816667,-87.68457,2013-08-08 22:09:45,"41.9435816667, -87.68457",
6781,2013-08-08,10:09:55 PM,41.943305,-87.6845383333,2013-08-08 22:09:55,"41.943305, -87.6845383333",
6782,2013-08-08,10:10:05 PM,41.9428016667,-87.6845166667,2013-08-08 22:10:05,"41.9428016667, -87.6845166667",
6783,2013-08-08,10:10:15 PM,41.942315,-87.6845,2013-08-08 22:10:15,"41.942315, -87.6845",
6784,2013-08-08,10:10:25 PM,41.9418366667,-87.68447,2013-08-08 22:10:25,"41.9418366667, -87.68447",
6785,2013-08-08,10:10:35 PM,41.9415266667,-87.6843283333,2013-08-08 22:10:35,"41.9415266667, -87.6843283333",
6786,2013-08-08,10:10:45 PM,41.9415166667,-87.68376,2013-08-08 22:10:45,"41.9415166667, -87.68376",
6787,2013-08-08,10:10:55 PM,41.9416083333,-87.683285,2013-08-08 22:10:55,"41.9416083333, -87.683285",
6788,2013-08-08,10:11:05 PM,41.942025,-87.68331,2013-08-08 22:11:05,"41.942025, -87.68331",
6789,2013-08-08,10:11:15 PM,41.9424966667,-87.683355,2013-08-08 22:11:15,"41.9424966667, -87.683355",
6790,2013-08-08,10:11:25 PM,41.9429566667,-87.683385,2013-08-08 22:11:25,"41.9429566667, -87.683385",
6791,2013-08-08,10:11:35 PM,41.9433416667,-87.6834116667,2013-08-08 22:11:35,"41.9433416667, -87.6834116667",
6792,2013-08-08,10:11:45 PM,41.943775,-87.6834333333,2013-08-08 22:11:45,"41.943775, -87.6834333333",
6793,2013-08-08,10:11:55 PM,41.9442483333,-87.6834683333,2013-08-08 22:11:55,"41.9442483333, -87.6834683333",
6794,2013-08-08,10:12:05 PM,41.9446466667,-87.6834866667,2013-08-08 22:12:05,"41.9446466667, -87.6834866667",
6795,2013-08-08,10:12:15 PM,41.9450983333,-87.6834916667,2013-08-08 22:12:15,"41.9450983333, -87.6834916667",
6796,2013-08-08,10:12:25 PM,41.94564,-87.6835216667,2013-08-08 22:12:25,"41.94564, -87.6835216667",
6797,2013-08-08,10:12:35 PM,41.9461083333,-87.68355,2013-08-08 22:12:35,"41.9461083333, -87.68355",
6798,2013-08-08,10:12:45 PM,41.9464416667,-87.683575,2013-08-08 22:12:45,"41.9464416667, -87.683575",
6799,2013-08-08,10:12:55 PM,41.9465716667,-87.6830233333,2013-08-08 22:12:55,"41.9465716667, -87.6830233333",
6800,2013-08-08,10:13:05 PM,41.946595,-87.6822033333,2013-08-08 22:13:05,"41.946595, -87.6822033333",
6801,2013-08-08,10:13:15 PM,41.9465983333,-87.6813833333,2013-08-08 22:13:15,"41.9465983333, -87.6813833333",
6802,2013-08-08,10:13:25 PM,41.9462266667,-87.6811633333,2013-08-08 22:13:25,"41.9462266667, -87.6811633333",
6803,2013-08-08,10:13:35 PM,41.9458933333,-87.6811233333,2013-08-08 22:13:35,"41.9458933333, -87.6811233333",
6804,2013-08-08,10:13:45 PM,41.9454366667,-87.6810883333,2013-08-08 22:13:45,"41.9454366667, -87.6810883333",
6805,2013-08-08,10:13:55 PM,41.9450283333,-87.6810816667,2013-08-08 22:13:55,"41.9450283333, -87.6810816667",
6806,2013-08-08,10:14:05 PM,41.94462,-87.6810316667,2013-08-08 22:14:05,"41.94462, -87.6810316667",
6807,2013-08-08,10:14:15 PM,41.9440983333,-87.68098,2013-08-08 22:14:15,"41.9440983333, -87.68098",
6808,2013-08-08,10:14:25 PM,41.94359,-87.680965,2013-08-08 22:14:25,"41.94359, -87.680965",
6809,2013-08-08,10:14:55 PM,41.9424666667,-87.6808783333,2013-08-08 22:14:55,"41.9424666667, -87.6808783333",
6810,2013-08-08,10:15:05 PM,41.9420483333,-87.6808516667,2013-08-08 22:15:05,"41.9420483333, -87.6808516667",
6811,2013-08-08,10:15:15 PM,41.941645,-87.6808116667,2013-08-08 22:15:15,"41.941645, -87.6808116667",
6812,2013-08-08,10:15:25 PM,41.9415866667,-87.6802966667,2013-08-08 22:15:25,"41.9415866667, -87.6802966667",
6813,2013-08-08,10:15:35 PM,41.941575,-87.6797883333,2013-08-08 22:15:35,"41.941575, -87.6797883333",
6814,2013-08-08,10:15:45 PM,41.9419483333,-87.6797,2013-08-08 22:15:45,"41.9419483333, -87.6797",
6815,2013-08-08,10:15:55 PM,41.942405,-87.67973,2013-08-08 22:15:55,"41.942405, -87.67973",
6816,2013-08-08,10:16:05 PM,41.9429,-87.679745,2013-08-08 22:16:05,"41.9429, -87.679745",
6817,2013-08-08,10:16:25 PM,41.9437833333,-87.6797783333,2013-08-08 22:16:25,"41.9437833333, -87.6797783333",
6818,2013-08-08,10:16:35 PM,41.9443333333,-87.6798116667,2013-08-08 22:16:35,"41.9443333333, -87.6798116667",
6819,2013-08-08,10:16:45 PM,41.9448083333,-87.67984,2013-08-08 22:16:45,"41.9448083333, -87.67984",
6820,2013-08-08,10:16:55 PM,41.94532,-87.6798666667,2013-08-08 22:16:55,"41.94532, -87.6798666667",
6821,2013-08-08,10:17:05 PM,41.9458916667,-87.6798966667,2013-08-08 22:17:05,"41.9458916667, -87.6798966667",
6822,2013-08-08,10:17:15 PM,41.94639,-87.6799183333,2013-08-08 22:17:15,"41.94639, -87.6799183333",
6823,2013-08-08,10:19:35 PM,41.9406316667,-87.678435,2013-08-08 22:19:35,"41.9406316667, -87.678435",
6824,2013-08-08,10:19:45 PM,41.9405516667,-87.6790066667,2013-08-08 22:19:45,"41.9405516667, -87.6790066667",
6825,2013-08-08,10:19:55 PM,41.940545,-87.679715,2013-08-08 22:19:55,"41.940545, -87.679715",
6826,2013-08-08,10:20:05 PM,41.9405266667,-87.6803483333,2013-08-08 22:20:05,"41.9405266667, -87.6803483333",
6827,2013-08-08,10:20:15 PM,41.9405166667,-87.6809466667,2013-08-08 22:20:15,"41.9405166667, -87.6809466667",
6828,2013-08-08,10:20:25 PM,41.9405116667,-87.6815166667,2013-08-08 22:20:25,"41.9405116667, -87.6815166667",
6829,2013-08-08,10:20:35 PM,41.9404983333,-87.6821566667,2013-08-08 22:20:35,"41.9404983333, -87.6821566667",
6830,2013-08-08,10:20:45 PM,41.9404833333,-87.6827366667,2013-08-08 22:20:45,"41.9404833333, -87.6827366667",
6831,2013-08-08,10:20:55 PM,41.9404833333,-87.68346,2013-08-08 22:20:55,"41.9404833333, -87.68346",
6832,2013-08-08,10:21:05 PM,41.94048,-87.6842033333,2013-08-08 22:21:05,"41.94048, -87.6842033333",
6833,2013-08-08,10:21:15 PM,41.9404666667,-87.684935,2013-08-08 22:21:15,"41.9404666667, -87.684935",
6834,2013-08-08,10:21:25 PM,41.9405016667,-87.6856666667,2013-08-08 22:21:25,"41.9405016667, -87.6856666667",
6835,2013-08-08,10:21:35 PM,41.9404716667,-87.6864533333,2013-08-08 22:21:35,"41.9404716667, -87.6864533333",
6836,2013-08-08,10:21:45 PM,41.9404733333,-87.6871683333,2013-08-08 22:21:45,"41.9404733333, -87.6871683333",
6837,2013-08-08,8:16:44 PM,41.9172266667,-87.7137033333,2013-08-08 20:16:44,"41.9172266667, -87.7137033333",
6838,2013-08-08,8:16:54 PM,41.9176183333,-87.7136683333,2013-08-08 20:16:54,"41.9176183333, -87.7136683333",
6839,2013-08-08,8:17:04 PM,41.9180616667,-87.7136466667,2013-08-08 20:17:04,"41.9180616667, -87.7136466667",
6840,2013-08-08,8:17:14 PM,41.91851,-87.713645,2013-08-08 20:17:14,"41.91851, -87.713645",
6841,2013-08-08,8:17:24 PM,41.9189066667,-87.7136183333,2013-08-08 20:17:24,"41.9189066667, -87.7136183333",
6842,2013-08-08,8:17:34 PM,41.919335,-87.7136466667,2013-08-08 20:17:34,"41.919335, -87.7136466667",
6843,2013-08-08,8:17:44 PM,41.919865,-87.71367,2013-08-08 20:17:44,"41.919865, -87.71367",
6844,2013-08-08,8:17:54 PM,41.9203683333,-87.713675,2013-08-08 20:17:54,"41.9203683333, -87.713675",
6845,2013-08-08,8:18:04 PM,41.92082,-87.71367,2013-08-08 20:18:04,"41.92082, -87.71367",
6846,2013-08-08,8:18:14 PM,41.9213233333,-87.7136766667,2013-08-08 20:18:14,"41.9213233333, -87.7136766667",
6847,2013-08-08,8:18:24 PM,41.92173,-87.71365,2013-08-08 20:18:24,"41.92173, -87.71365",
6848,2013-08-08,8:18:34 PM,41.922265,-87.7136533333,2013-08-08 20:18:34,"41.922265, -87.7136533333",
6849,2013-08-08,8:18:44 PM,41.922765,-87.7136766667,2013-08-08 20:18:44,"41.922765, -87.7136766667",
6850,2013-08-08,8:18:54 PM,41.9232666667,-87.713695,2013-08-08 20:18:54,"41.9232666667, -87.713695",
6851,2013-08-08,8:19:04 PM,41.9234516667,-87.7140283333,2013-08-08 20:19:04,"41.9234516667, -87.7140283333",
6852,2013-08-08,8:19:14 PM,41.9234533333,-87.714725,2013-08-08 20:19:14,"41.9234533333, -87.714725",
6853,2013-08-08,8:19:24 PM,41.9234633333,-87.7152283333,2013-08-08 20:19:24,"41.9234633333, -87.7152283333",
6854,2013-08-08,8:19:34 PM,41.9229333333,-87.715255,2013-08-08 20:19:34,"41.9229333333, -87.715255",
6855,2013-08-08,8:19:44 PM,41.9223966667,-87.7152616667,2013-08-08 20:19:44,"41.9223966667, -87.7152616667",
6856,2013-08-08,8:19:54 PM,41.9218816667,-87.7152783333,2013-08-08 20:19:54,"41.9218816667, -87.7152783333",
6857,2013-08-08,8:20:04 PM,41.92134,-87.715255,2013-08-08 20:20:04,"41.92134, -87.715255",
6858,2013-08-08,8:20:14 PM,41.920865,-87.715245,2013-08-08 20:20:14,"41.920865, -87.715245",
6859,2013-08-08,8:20:24 PM,41.920385,-87.7152283333,2013-08-08 20:20:24,"41.920385, -87.7152283333",
6860,2013-08-08,8:20:34 PM,41.9199016667,-87.715245,2013-08-08 20:20:34,"41.9199016667, -87.715245",
6861,2013-08-08,8:20:54 PM,41.9189416667,-87.7152383333,2013-08-08 20:20:54,"41.9189416667, -87.7152383333",
6862,2013-08-08,8:21:04 PM,41.9183616667,-87.715105,2013-08-08 20:21:04,"41.9183616667, -87.715105",
6863,2013-08-08,8:21:14 PM,41.917865,-87.7151016667,2013-08-08 20:21:14,"41.917865, -87.7151016667",
6864,2013-08-08,8:23:24 PM,41.9181083333,-87.7089683333,2013-08-08 20:23:24,"41.9181083333, -87.7089683333",
6865,2013-08-08,8:23:34 PM,41.9185833333,-87.7089766667,2013-08-08 20:23:34,"41.9185833333, -87.7089766667",
6866,2013-08-08,8:23:44 PM,41.9190233333,-87.7089633333,2013-08-08 20:23:44,"41.9190233333, -87.7089633333",
6867,2013-08-08,8:23:54 PM,41.9195266667,-87.7089633333,2013-08-08 20:23:54,"41.9195266667, -87.7089633333",
6868,2013-08-08,8:24:04 PM,41.9200266667,-87.708965,2013-08-08 20:24:04,"41.9200266667, -87.708965",
6869,2013-08-08,8:24:14 PM,41.9205016667,-87.7089616667,2013-08-08 20:24:14,"41.9205016667, -87.7089616667",
6870,2013-08-08,8:24:24 PM,41.9209733333,-87.7089766667,2013-08-08 20:24:24,"41.9209733333, -87.7089766667",
6871,2013-08-08,8:24:34 PM,41.9214366667,-87.709,2013-08-08 20:24:34,"41.9214366667, -87.709",
6872,2013-08-08,8:24:44 PM,41.9218733333,-87.7089983333,2013-08-08 20:24:44,"41.9218733333, -87.7089983333",
6873,2013-08-08,8:24:54 PM,41.9222916667,-87.7090283333,2013-08-08 20:24:54,"41.9222916667, -87.7090283333",
6874,2013-08-08,8:25:04 PM,41.9226133333,-87.709025,2013-08-08 20:25:04,"41.9226133333, -87.709025",
6875,2013-08-08,8:25:44 PM,41.9237816667,-87.7093383333,2013-08-08 20:25:44,"41.9237816667, -87.7093383333",
6876,2013-08-08,8:25:54 PM,41.92376,-87.7097733333,2013-08-08 20:25:54,"41.92376, -87.7097733333",
6877,2013-08-08,8:26:04 PM,41.92377,-87.7101616667,2013-08-08 20:26:04,"41.92377, -87.7101616667",
6878,2013-08-08,8:26:14 PM,41.9234883333,-87.7102483333,2013-08-08 20:26:14,"41.9234883333, -87.7102483333",
6879,2013-08-08,8:26:34 PM,41.9229283333,-87.71028,2013-08-08 20:26:34,"41.9229283333, -87.71028",
6880,2013-08-08,8:26:44 PM,41.922595,-87.710335,2013-08-08 20:26:44,"41.922595, -87.710335",
6881,2013-08-08,8:26:54 PM,41.9220783333,-87.7103133333,2013-08-08 20:26:54,"41.9220783333, -87.7103133333",
6882,2013-08-08,8:27:04 PM,41.9215533333,-87.71032,2013-08-08 20:27:04,"41.9215533333, -87.71032",
6883,2013-08-08,8:27:24 PM,41.9206233333,-87.710315,2013-08-08 20:27:24,"41.9206233333, -87.710315",
6884,2013-08-08,8:27:34 PM,41.920115,-87.7103,2013-08-08 20:27:34,"41.920115, -87.7103",
6885,2013-08-08,8:27:44 PM,41.9196433333,-87.710325,2013-08-08 20:27:44,"41.9196433333, -87.710325",
6886,2013-08-08,8:28:04 PM,41.9187966667,-87.7103016667,2013-08-08 20:28:04,"41.9187966667, -87.7103016667",
6887,2013-08-08,8:28:14 PM,41.9183966667,-87.71029,2013-08-08 20:28:14,"41.9183966667, -87.71029",
6888,2013-08-08,8:28:24 PM,41.9181166667,-87.7103083333,2013-08-08 20:28:24,"41.9181166667, -87.7103083333",
6889,2013-08-08,8:31:14 PM,41.9178166667,-87.7053116667,2013-08-08 20:31:14,"41.9178166667, -87.7053116667",
6890,2013-08-08,8:31:24 PM,41.9182283333,-87.7053083333,2013-08-08 20:31:24,"41.9182283333, -87.7053083333",
6891,2013-08-08,8:31:34 PM,41.918705,-87.70531,2013-08-08 20:31:34,"41.918705, -87.70531",
6892,2013-08-08,8:31:44 PM,41.9190466667,-87.7053116667,2013-08-08 20:31:44,"41.9190466667, -87.7053116667",
6893,2013-08-08,8:31:54 PM,41.919505,-87.7053116667,2013-08-08 20:31:54,"41.919505, -87.7053116667",
6894,2013-08-08,8:32:04 PM,41.9199783333,-87.7053483333,2013-08-08 20:32:04,"41.9199783333, -87.7053483333",
6895,2013-08-08,8:32:14 PM,41.92034,-87.7053316667,2013-08-08 20:32:14,"41.92034, -87.7053316667",
6896,2013-08-08,8:32:24 PM,41.9204633333,-87.7046916667,2013-08-08 20:32:24,"41.9204633333, -87.7046916667",
6897,2013-08-08,8:32:34 PM,41.9204533333,-87.7041016667,2013-08-08 20:32:34,"41.9204533333, -87.7041016667",
6898,2013-08-08,8:32:44 PM,41.9200633333,-87.703965,2013-08-08 20:32:44,"41.9200633333, -87.703965",
6899,2013-08-08,8:32:54 PM,41.91957,-87.7039666667,2013-08-08 20:32:54,"41.91957, -87.7039666667",
6900,2013-08-08,8:33:04 PM,41.9191133333,-87.7039566667,2013-08-08 20:33:04,"41.9191133333, -87.7039566667",
6901,2013-08-08,8:33:14 PM,41.918575,-87.7039316667,2013-08-08 20:33:14,"41.918575, -87.7039316667",
6902,2013-08-08,8:33:24 PM,41.918105,-87.7039366667,2013-08-08 20:33:24,"41.918105, -87.7039366667",
6903,2013-08-08,8:35:44 PM,41.9179233333,-87.7000933333,2013-08-08 20:35:44,"41.9179233333, -87.7000933333",
6904,2013-08-08,8:35:54 PM,41.91838,-87.7000933333,2013-08-08 20:35:54,"41.91838, -87.7000933333",
6905,2013-08-08,8:36:04 PM,41.91887,-87.700105,2013-08-08 20:36:04,"41.91887, -87.700105",
6906,2013-08-08,8:36:14 PM,41.91934,-87.7001066667,2013-08-08 20:36:14,"41.91934, -87.7001066667",
6907,2013-08-08,8:36:24 PM,41.9198783333,-87.7000966667,2013-08-08 20:36:24,"41.9198783333, -87.7000966667",
6908,2013-08-08,8:36:34 PM,41.9203816667,-87.700105,2013-08-08 20:36:34,"41.9203816667, -87.700105",
6909,2013-08-08,8:36:44 PM,41.9208816667,-87.700105,2013-08-08 20:36:44,"41.9208816667, -87.700105",
6910,2013-08-08,8:36:54 PM,41.9210466667,-87.699985,2013-08-08 20:36:54,"41.9210466667, -87.699985",
6911,2013-08-08,8:37:04 PM,41.9210566667,-87.69954,2013-08-08 20:37:04,"41.9210566667, -87.69954",
6912,2013-08-08,8:37:14 PM,41.9210633333,-87.6991116667,2013-08-08 20:37:14,"41.9210633333, -87.6991116667",
6913,2013-08-08,8:37:34 PM,41.9215066667,-87.698795,2013-08-08 20:37:34,"41.9215066667, -87.698795",
6914,2013-08-08,8:37:44 PM,41.9215366667,-87.69932,2013-08-08 20:37:44,"41.9215366667, -87.69932",
6915,2013-08-08,8:37:54 PM,41.921525,-87.6998783333,2013-08-08 20:37:54,"41.921525, -87.6998783333",
6916,2013-08-08,8:38:04 PM,41.9215216667,-87.7004466667,2013-08-08 20:38:04,"41.9215216667, -87.7004466667",
6917,2013-08-08,8:38:14 PM,41.9215133333,-87.7010866667,2013-08-08 20:38:14,"41.9215133333, -87.7010866667",
6918,2013-08-08,8:41:24 PM,41.9187666667,-87.698645,2013-08-08 20:41:24,"41.9187666667, -87.698645",
6919,2013-08-08,8:41:34 PM,41.9192916667,-87.6986466667,2013-08-08 20:41:34,"41.9192916667, -87.6986466667",
6920,2013-08-08,8:41:44 PM,41.9197466667,-87.6986366667,2013-08-08 20:41:44,"41.9197466667, -87.6986366667",
6921,2013-08-08,8:41:54 PM,41.9202383333,-87.6986316667,2013-08-08 20:41:54,"41.9202383333, -87.6986316667",
6922,2013-08-08,8:42:04 PM,41.9207566667,-87.6986516667,2013-08-08 20:42:04,"41.9207566667, -87.6986516667",
6923,2013-08-08,8:42:14 PM,41.9212466667,-87.6986583333,2013-08-08 20:42:14,"41.9212466667, -87.6986583333",
6924,2013-08-08,8:42:24 PM,41.9215433333,-87.6988266667,2013-08-08 20:42:24,"41.9215433333, -87.6988266667",
6925,2013-08-08,8:42:34 PM,41.9215316667,-87.6994166667,2013-08-08 20:42:34,"41.9215316667, -87.6994166667",
6926,2013-08-08,8:44:14 PM,41.922275,-87.703265,2013-08-08 20:44:14,"41.922275, -87.703265",
6927,2013-08-08,8:44:24 PM,41.9222416667,-87.703665,2013-08-08 20:44:24,"41.9222416667, -87.703665",
6928,2013-08-08,8:44:34 PM,41.9222666667,-87.7041366667,2013-08-08 20:44:34,"41.9222666667, -87.7041366667",
6929,2013-08-08,8:44:44 PM,41.9222533333,-87.7047033333,2013-08-08 20:44:44,"41.9222533333, -87.7047033333",
6930,2013-08-08,8:44:54 PM,41.92225,-87.7053416667,2013-08-08 20:44:54,"41.92225, -87.7053416667",
6931,2013-08-08,8:45:04 PM,41.922255,-87.70595,2013-08-08 20:45:04,"41.922255, -87.70595",
6932,2013-08-08,8:45:14 PM,41.92224,-87.7063616667,2013-08-08 20:45:14,"41.92224, -87.7063616667",
6933,2013-08-08,8:45:24 PM,41.9226316667,-87.7064883333,2013-08-08 20:45:24,"41.9226316667, -87.7064883333",
6934,2013-08-08,8:45:34 PM,41.9229983333,-87.70652,2013-08-08 20:45:34,"41.9229983333, -87.70652",
6935,2013-08-08,8:45:44 PM,41.92311,-87.706105,2013-08-08 20:45:44,"41.92311, -87.706105",
6936,2013-08-08,8:46:34 PM,41.92318,-87.7048683333,2013-08-08 20:46:34,"41.92318, -87.7048683333",
6937,2013-08-08,8:46:44 PM,41.9231733333,-87.7055233333,2013-08-08 20:46:44,"41.9231733333, -87.7055233333",
6938,2013-08-08,8:46:54 PM,41.9231733333,-87.706285,2013-08-08 20:46:54,"41.9231733333, -87.706285",
6939,2013-08-08,8:47:04 PM,41.9232266667,-87.7066683333,2013-08-08 20:47:04,"41.9232266667, -87.7066683333",
6940,2013-08-08,8:47:14 PM,41.9236583333,-87.70668,2013-08-08 20:47:14,"41.9236583333, -87.70668",
6941,2013-08-08,8:48:44 PM,41.9260433333,-87.7065016667,2013-08-08 20:48:44,"41.9260433333, -87.7065016667",
6942,2013-08-08,8:48:54 PM,41.9259816667,-87.7060666667,2013-08-08 20:48:54,"41.9259816667, -87.7060666667",
6943,2013-08-08,8:49:04 PM,41.9257433333,-87.7056583333,2013-08-08 20:49:04,"41.9257433333, -87.7056583333",
6944,2013-08-08,8:49:14 PM,41.9254766667,-87.7052616667,2013-08-08 20:49:14,"41.9254766667, -87.7052616667",
6945,2013-08-08,8:51:04 PM,41.9270433333,-87.7061133333,2013-08-08 20:51:04,"41.9270433333, -87.7061133333",
6946,2013-08-08,8:51:24 PM,41.9264466667,-87.7050766667,2013-08-08 20:51:24,"41.9264466667, -87.7050766667",
6947,2013-08-08,8:51:34 PM,41.9261166667,-87.70454,2013-08-08 20:51:34,"41.9261166667, -87.70454",
6948,2013-08-08,8:51:44 PM,41.9258,-87.70399,2013-08-08 20:51:44,"41.9258, -87.70399",
6949,2013-08-08,8:51:54 PM,41.92571,-87.70335,2013-08-08 20:51:54,"41.92571, -87.70335",
6950,2013-08-08,8:53:14 PM,41.923355,-87.70181,2013-08-08 20:53:14,"41.923355, -87.70181",
6951,2013-08-08,8:53:54 PM,41.9233433333,-87.7002516667,2013-08-08 20:53:54,"41.9233433333, -87.7002516667",
6952,2013-08-08,8:54:04 PM,41.9233233333,-87.6998033333,2013-08-08 20:54:04,"41.9233233333, -87.6998033333",
6953,2013-08-08,8:54:54 PM,41.923685,-87.7003883333,2013-08-08 20:54:54,"41.923685, -87.7003883333",
6954,2013-08-08,8:55:04 PM,41.9236833333,-87.7010316667,2013-08-08 20:55:04,"41.9236833333, -87.7010316667",
6955,2013-08-08,8:55:14 PM,41.9236833333,-87.7016366667,2013-08-08 20:55:14,"41.9236833333, -87.7016366667",
6956,2013-08-08,8:55:24 PM,41.9236783333,-87.7021633333,2013-08-08 20:55:24,"41.9236783333, -87.7021633333",
6957,2013-08-08,8:55:54 PM,41.92369,-87.70298,2013-08-08 20:55:54,"41.92369, -87.70298",
6958,2013-08-08,8:56:04 PM,41.9237033333,-87.703595,2013-08-08 20:56:04,"41.9237033333, -87.703595",
